sequence_id,segment_id,start_timestamp,end_timestamp,start_event_id,end_event_id,event_count,benign_event_count,malicious_event_count,sequence_label,y
1530,20260508_212024_systemd_watershell_SneJlG,1778300430.784000,1778300430.907000,31493,31546,50,50,0,benign,0
1531,20260508_212024_systemd_watershell_SneJlG,1778300430.792000,1778300430.926000,31503,31556,50,50,0,benign,0
1532,20260508_212024_systemd_watershell_SneJlG,1778300430.804000,1778300431.032000,31513,31566,50,50,0,benign,0
1533,20260508_212024_systemd_watershell_SneJlG,1778300430.814000,1778300431.039000,31524,31577,50,50,0,benign,0
1534,20260508_212024_systemd_watershell_SneJlG,1778300430.878000,1778300431.072000,31535,31590,50,50,0,benign,0
1535,20260508_212024_systemd_watershell_SneJlG,1778300430.907000,1778300431.073000,31547,31601,50,50,0,benign,0
1536,20260508_212024_systemd_watershell_SneJlG,1778300430.926000,1778300431.097000,31557,31611,50,50,0,benign,0
1537,20260508_212024_systemd_watershell_SneJlG,1778300431.032000,1778300431.110000,31567,31621,50,50,0,benign,0
1538,20260508_212024_systemd_watershell_SneJlG,1778300431.039000,1778300431.125000,31578,31631,50,50,0,benign,0
1539,20260508_212024_systemd_watershell_SneJlG,1778300431.072000,1778300431.135000,31592,31641,50,50,0,benign,0
1540,20260508_212024_systemd_watershell_SneJlG,1778300431.089000,1778300431.148000,31602,31651,50,50,0,benign,0
1541,20260508_212024_systemd_watershell_SneJlG,1778300431.099000,1778300431.156000,31612,31661,50,50,0,benign,0
1542,20260508_212024_systemd_watershell_SneJlG,1778300431.111000,1778300431.204000,31622,31673,50,50,0,benign,0
1543,20260508_212024_systemd_watershell_SneJlG,1778300431.126000,1778300431.212000,31632,31685,50,50,0,benign,0
1544,20260508_212024_systemd_watershell_SneJlG,1778300431.136000,1778300431.234000,31642,31695,50,50,0,benign,0
1545,20260508_212024_systemd_watershell_SneJlG,1778300431.150000,1778300431.359000,31652,31705,50,50,0,benign,0
1546,20260508_212024_systemd_watershell_SneJlG,1778300431.157000,1778300431.366000,31663,31716,50,50,0,benign,0
1547,20260508_212024_systemd_watershell_SneJlG,1778300431.204000,1778300431.399000,31674,31729,50,50,0,benign,0
1548,20260508_212024_systemd_watershell_SneJlG,1778300431.212000,1778300431.400000,31686,31740,50,50,0,benign,0
1549,20260508_212024_systemd_watershell_SneJlG,1778300431.234000,1778300431.420000,31696,31750,50,50,0,benign,0
1550,20260508_212024_systemd_watershell_SneJlG,1778300431.359000,1778300431.435000,31706,31760,50,50,0,benign,0
1551,20260508_212024_systemd_watershell_SneJlG,1778300431.366000,1778300431.446000,31717,31770,50,50,0,benign,0
1552,20260508_212024_systemd_watershell_SneJlG,1778300431.399000,1778300431.459000,31731,31780,50,50,0,benign,0
1553,20260508_212024_systemd_watershell_SneJlG,1778300431.409000,1778300431.468000,31741,31790,50,50,0,benign,0
1554,20260508_212024_systemd_watershell_SneJlG,1778300431.420000,1778300431.477000,31751,31800,50,50,0,benign,0
1555,20260508_212024_systemd_watershell_SneJlG,1778300431.435000,1778300431.526000,31761,31812,50,50,0,benign,0
1556,20260508_212024_systemd_watershell_SneJlG,1778300431.449000,1778300431.533000,31771,31822,50,50,0,benign,0
1557,20260508_212024_systemd_watershell_SneJlG,1778300431.459000,1778300431.577000,31781,31832,50,50,0,benign,0
1558,20260508_212024_systemd_watershell_SneJlG,1778300431.469000,1778300431.681000,31791,31842,50,50,0,benign,0
1559,20260508_212024_systemd_watershell_SneJlG,1778300431.478000,1778300431.682000,31802,31852,50,50,0,benign,0
1560,20260508_212024_systemd_watershell_SneJlG,1778300431.528000,1778300431.687000,31813,31862,50,50,0,benign,0
1561,20260508_212024_systemd_watershell_SneJlG,1778300431.533000,1778300431.796000,31823,31872,50,50,0,benign,0
1562,20260508_212024_systemd_watershell_SneJlG,1778300431.577000,1778300431.805000,31833,31882,50,50,0,benign,0
1563,20260508_212024_systemd_watershell_SneJlG,1778300431.681000,1778300431.812000,31843,31892,50,50,0,benign,0
1564,20260508_212024_systemd_watershell_SneJlG,1778300431.682000,1778300431.822000,31853,31902,50,50,0,benign,0
1565,20260508_212024_systemd_watershell_SneJlG,1778300431.687000,1778300431.835000,31863,31912,50,50,0,benign,0
1566,20260508_212024_systemd_watershell_SneJlG,1778300431.796000,1778300431.845000,31873,31922,50,50,0,benign,0
1567,20260508_212024_systemd_watershell_SneJlG,1778300431.806000,1778300431.854000,31883,31932,50,50,0,benign,0
1568,20260508_212024_systemd_watershell_SneJlG,1778300431.814000,1778300431.860000,31893,31942,50,50,0,benign,0
1569,20260508_212024_systemd_watershell_SneJlG,1778300431.823000,1778300431.917000,31903,31952,50,50,0,benign,0
1570,20260508_212024_systemd_watershell_SneJlG,1778300431.836000,1778300431.920000,31913,31962,50,50,0,benign,0
1571,20260508_212024_systemd_watershell_SneJlG,1778300431.845000,1778300432.137000,31923,31972,50,50,0,benign,0
1572,20260508_212033_firewall_disable_JITTWV,1778300432.140000,1778300432.316000,31975,32024,50,50,0,benign,0
1573,20260508_212033_firewall_disable_JITTWV,1778300432.240000,1778300432.328000,31985,32034,50,50,0,benign,0
1574,20260508_212033_firewall_disable_JITTWV,1778300432.246000,1778300432.340000,31995,32044,50,50,0,benign,0
1575,20260508_212033_firewall_disable_JITTWV,1778300432.291000,1778300432.351000,32005,32054,50,50,0,benign,0
1576,20260508_212033_firewall_disable_JITTWV,1778300432.305000,1778300432.358000,32015,32064,50,50,0,benign,0
1577,20260508_212033_firewall_disable_JITTWV,1778300432.316000,1778300432.371000,32025,32074,50,50,0,benign,0
1578,20260508_212033_firewall_disable_JITTWV,1778300432.329000,1778300432.377000,32035,32084,50,50,0,benign,0
1579,20260508_212033_firewall_disable_JITTWV,1778300432.340000,1778300432.444000,32045,32094,50,50,0,benign,0
1580,20260508_212033_firewall_disable_JITTWV,1778300432.352000,1778300432.448000,32055,32104,50,50,0,benign,0
1581,20260508_212033_firewall_disable_JITTWV,1778300432.360000,1778300432.482000,32065,32114,50,50,0,benign,0
1582,20260508_212033_firewall_disable_JITTWV,1778300432.373000,1778300432.591000,32075,32124,50,50,0,benign,0
1583,20260508_212033_firewall_disable_JITTWV,1778300432.378000,1778300432.597000,32085,32134,50,50,0,benign,0
1584,20260508_212033_firewall_disable_JITTWV,1778300432.444000,1778300432.629000,32095,32144,50,50,0,benign,0
1585,20260508_212033_firewall_disable_JITTWV,1778300432.448000,1778300432.631000,32105,32154,50,50,0,benign,0
1586,20260508_212033_firewall_disable_JITTWV,1778300432.482000,1778300432.642000,32115,32164,50,50,0,benign,0
1587,20260508_212033_firewall_disable_JITTWV,1778300432.591000,1778300432.653000,32125,32174,50,50,0,benign,0
1588,20260508_212033_firewall_disable_JITTWV,1778300432.597000,1778300432.666000,32135,32184,50,50,0,benign,0
1589,20260508_212033_firewall_disable_JITTWV,1778300432.629000,1778300432.677000,32145,32194,50,50,0,benign,0
1590,20260508_212033_firewall_disable_JITTWV,1778300432.631000,1778300432.685000,32155,32204,50,50,0,benign,0
1591,20260508_212033_firewall_disable_JITTWV,1778300432.643000,1778300432.696000,32165,32214,50,50,0,benign,0
1592,20260508_212033_firewall_disable_JITTWV,1778300432.653000,1778300432.700000,32175,32224,50,50,0,benign,0
1593,20260508_212033_firewall_disable_JITTWV,1778300432.667000,1778300432.751000,32185,32234,50,50,0,benign,0
1594,20260508_212033_firewall_disable_JITTWV,1778300432.678000,1778300432.869000,32195,32246,50,50,0,benign,0
1595,20260508_212033_firewall_disable_JITTWV,1778300432.686000,1778300433.887000,32205,32256,50,50,0,benign,0
1596,20260508_212033_firewall_disable_JITTWV,1778300432.696000,1778300433.887000,32215,32266,50,50,0,benign,0
1597,20260508_212033_firewall_disable_JITTWV,1778300432.700000,1778300433.889000,32225,32276,50,50,0,benign,0
1598,20260508_212033_firewall_disable_JITTWV,1778300432.751000,1778300434.874000,32235,32286,50,50,0,benign,0
1599,20260508_212033_firewall_disable_JITTWV,1778300432.872000,1778300434.880000,32247,32296,50,50,0,benign,0
1600,20260508_212033_firewall_disable_JITTWV,1778300433.887000,1778300434.993000,32257,32306,50,50,0,benign,0
1601,20260508_212033_firewall_disable_JITTWV,1778300433.887000,1778300434.998000,32267,32317,50,50,0,benign,0
1602,20260508_212033_firewall_disable_JITTWV,1778300433.889000,1778300435.032000,32277,32331,50,50,0,benign,0
1603,20260508_212033_firewall_disable_JITTWV,1778300434.877000,1778300435.043000,32287,32341,50,50,0,benign,0
1604,20260508_212033_firewall_disable_JITTWV,1778300434.880000,1778300435.053000,32297,32351,50,50,0,benign,0
1605,20260508_212033_firewall_disable_JITTWV,1778300434.993000,1778300435.063000,32307,32361,50,50,0,benign,0
1606,20260508_212033_firewall_disable_JITTWV,1778300434.998000,1778300435.075000,32318,32371,50,50,0,benign,0
1607,20260508_212033_firewall_disable_JITTWV,1778300435.032000,1778300435.084000,32332,32381,50,50,0,benign,0
1608,20260508_212033_firewall_disable_JITTWV,1778300435.043000,1778300435.095000,32342,32391,50,50,0,benign,0
1609,20260508_212033_firewall_disable_JITTWV,1778300435.055000,1778300435.100000,32352,32402,50,50,0,benign,0
1610,20260508_212033_firewall_disable_JITTWV,1778300435.064000,1778300435.156000,32362,32413,50,47,3,benign,0
1611,20260508_212033_firewall_disable_JITTWV,1778300435.076000,1778300435.172000,32372,32423,50,45,5,malicious,1
1612,20260508_212033_firewall_disable_JITTWV,1778300435.084000,1778300435.179000,32382,32433,50,45,5,malicious,1
1613,20260508_212033_firewall_disable_JITTWV,1778300435.097000,1778300435.182000,32392,32443,50,45,5,malicious,1
1614,20260508_212033_firewall_disable_JITTWV,1778300435.100000,1778300435.182000,32403,32453,50,45,5,malicious,1
1615,20260508_212033_firewall_disable_JITTWV,1778300435.157000,1778300435.189000,32414,32463,50,48,2,benign,0
1616,20260508_212033_firewall_disable_JITTWV,1778300435.173000,1778300435.191000,32424,32477,50,50,0,benign,0
1617,20260508_212033_firewall_disable_JITTWV,1778300435.181000,1778300435.195000,32434,32489,50,50,0,benign,0
1618,20260508_212033_firewall_disable_JITTWV,1778300435.182000,1778300435.201000,32444,32499,50,44,6,malicious,1
1619,20260508_212033_firewall_disable_JITTWV,1778300435.182000,1778300435.201000,32454,32509,50,34,16,malicious,1
1620,20260508_212033_firewall_disable_JITTWV,1778300435.189000,1778300435.208000,32464,32519,50,24,26,malicious,1
1621,20260508_212033_firewall_disable_JITTWV,1778300435.191000,1778300435.208000,32478,32529,50,14,36,malicious,1
1622,20260508_212033_firewall_disable_JITTWV,1778300435.196000,1778300435.216000,32490,32543,50,7,43,malicious,1
1623,20260508_212033_firewall_disable_JITTWV,1778300435.201000,1778300435.268000,32500,32553,50,3,47,malicious,1
1624,20260508_212033_firewall_disable_JITTWV,1778300435.201000,1778300435.282000,32510,32563,50,3,47,malicious,1
1625,20260508_212033_firewall_disable_JITTWV,1778300435.208000,1778300435.294000,32520,32573,50,3,47,malicious,1
1626,20260508_212033_firewall_disable_JITTWV,1778300435.208000,1778300435.307000,32530,32583,50,3,47,malicious,1
1627,20260508_212033_firewall_disable_JITTWV,1778300435.243000,1778300435.319000,32544,32593,50,1,49,malicious,1
1628,20260508_212033_firewall_disable_JITTWV,1778300435.271000,1778300435.331000,32554,32603,50,1,49,malicious,1
1629,20260508_212033_firewall_disable_JITTWV,1778300435.283000,1778300435.343000,32564,32613,50,1,49,malicious,1
1630,20260508_212033_firewall_disable_JITTWV,1778300435.295000,1778300435.355000,32574,32623,50,1,49,malicious,1
1631,20260508_212033_firewall_disable_JITTWV,1778300435.308000,1778300435.371000,32584,32633,50,1,49,malicious,1
1632,20260508_212033_firewall_disable_JITTWV,1778300435.321000,1778300435.391000,32594,32643,50,0,50,malicious,1
1633,20260508_212033_firewall_disable_JITTWV,1778300435.332000,1778300435.403000,32604,32653,50,0,50,malicious,1
1634,20260508_212033_firewall_disable_JITTWV,1778300435.344000,1778300435.414000,32614,32663,50,0,50,malicious,1
1635,20260508_212033_firewall_disable_JITTWV,1778300435.356000,1778300435.426000,32624,32673,50,0,50,malicious,1
1636,20260508_212033_firewall_disable_JITTWV,1778300435.372000,1778300435.437000,32634,32683,50,0,50,malicious,1
1637,20260508_212033_firewall_disable_JITTWV,1778300435.393000,1778300435.449000,32644,32693,50,0,50,malicious,1
1638,20260508_212033_firewall_disable_JITTWV,1778300435.404000,1778300435.460000,32654,32703,50,0,50,malicious,1
1639,20260508_212033_firewall_disable_JITTWV,1778300435.415000,1778300435.472000,32664,32713,50,0,50,malicious,1
1640,20260508_212033_firewall_disable_JITTWV,1778300435.427000,1778300435.500000,32674,32725,50,3,47,malicious,1
1641,20260508_212033_firewall_disable_JITTWV,1778300435.438000,1778300435.505000,32684,32735,50,5,45,malicious,1
1642,20260508_212033_firewall_disable_JITTWV,1778300435.450000,1778300435.505000,32694,32745,50,5,45,malicious,1
1643,20260508_212033_firewall_disable_JITTWV,1778300435.461000,1778300435.510000,32704,32755,50,5,45,malicious,1
1644,20260508_212033_firewall_disable_JITTWV,1778300435.473000,1778300435.511000,32714,32766,50,5,45,malicious,1
1645,20260508_212033_firewall_disable_JITTWV,1778300435.501000,1778300435.530000,32726,32781,50,6,44,malicious,1
1646,20260508_212033_firewall_disable_JITTWV,1778300435.505000,1778300435.537000,32736,32791,50,8,42,malicious,1
1647,20260508_212033_firewall_disable_JITTWV,1778300435.505000,1778300435.538000,32746,32801,50,8,42,malicious,1
1648,20260508_212033_firewall_disable_JITTWV,1778300435.510000,1778300435.543000,32756,32811,50,8,42,malicious,1
1649,20260508_212033_firewall_disable_JITTWV,1778300435.511000,1778300435.544000,32768,32821,50,8,42,malicious,1
1650,20260508_212033_firewall_disable_JITTWV,1778300435.532000,1778300435.553000,32782,32835,50,7,43,malicious,1
1651,20260508_212033_firewall_disable_JITTWV,1778300435.537000,1778300435.559000,32792,32847,50,6,44,malicious,1
1652,20260508_212033_firewall_disable_JITTWV,1778300435.538000,1778300435.559000,32802,32857,50,6,44,malicious,1
1653,20260508_212033_firewall_disable_JITTWV,1778300435.543000,1778300435.564000,32812,32867,50,6,44,malicious,1
1654,20260508_212033_firewall_disable_JITTWV,1778300435.544000,1778300435.565000,32822,32877,50,6,44,malicious,1
1655,20260508_212033_firewall_disable_JITTWV,1778300435.554000,1778300435.576000,32838,32893,50,7,43,malicious,1
1656,20260508_212033_firewall_disable_JITTWV,1778300435.559000,1778300435.581000,32848,32903,50,6,44,malicious,1
1657,20260508_212033_firewall_disable_JITTWV,1778300435.559000,1778300435.582000,32858,32913,50,6,44,malicious,1
1658,20260508_212033_firewall_disable_JITTWV,1778300435.564000,1778300435.587000,32868,32923,50,6,44,malicious,1
1659,20260508_212033_firewall_disable_JITTWV,1778300435.566000,1778300435.589000,32879,32934,50,6,44,malicious,1
1660,20260508_212033_firewall_disable_JITTWV,1778300435.576000,1778300435.598000,32894,32949,50,7,43,malicious,1
1661,20260508_212033_firewall_disable_JITTWV,1778300435.581000,1778300435.603000,32904,32959,50,6,44,malicious,1
1662,20260508_212033_firewall_disable_JITTWV,1778300435.582000,1778300435.603000,32914,32969,50,6,44,malicious,1
1663,20260508_212033_firewall_disable_JITTWV,1778300435.587000,1778300435.607000,32924,32979,50,6,44,malicious,1
1664,20260508_212033_firewall_disable_JITTWV,1778300435.589000,1778300435.608000,32936,32991,50,6,44,malicious,1
1665,20260508_212033_firewall_disable_JITTWV,1778300435.599000,1778300435.618000,32950,33005,50,7,43,malicious,1
1666,20260508_212033_firewall_disable_JITTWV,1778300435.603000,1778300435.622000,32960,33015,50,6,44,malicious,1
1667,20260508_212033_firewall_disable_JITTWV,1778300435.603000,1778300435.622000,32970,33025,50,6,44,malicious,1
1668,20260508_212033_firewall_disable_JITTWV,1778300435.608000,1778300435.627000,32980,33035,50,6,44,malicious,1
1669,20260508_212033_firewall_disable_JITTWV,1778300435.608000,1778300435.628000,32992,33047,50,6,44,malicious,1
1670,20260508_212033_firewall_disable_JITTWV,1778300435.619000,1778300435.639000,33006,33061,50,6,44,malicious,1
1671,20260508_212033_firewall_disable_JITTWV,1778300435.622000,1778300435.642000,33016,33071,50,6,44,malicious,1
1672,20260508_212033_firewall_disable_JITTWV,1778300435.622000,1778300435.642000,33026,33081,50,6,44,malicious,1
1673,20260508_212033_firewall_disable_JITTWV,1778300435.627000,1778300435.646000,33036,33091,50,6,44,malicious,1
1674,20260508_212033_firewall_disable_JITTWV,1778300435.628000,1778300435.647000,33050,33105,50,6,44,malicious,1
1675,20260508_212033_firewall_disable_JITTWV,1778300435.640000,1778300435.659000,33062,33117,50,6,44,malicious,1
1676,20260508_212033_firewall_disable_JITTWV,1778300435.642000,1778300435.661000,33072,33127,50,6,44,malicious,1
1677,20260508_212033_firewall_disable_JITTWV,1778300435.642000,1778300435.661000,33082,33137,50,6,44,malicious,1
1678,20260508_212033_firewall_disable_JITTWV,1778300435.646000,1778300435.664000,33092,33147,50,6,44,malicious,1
1679,20260508_212033_firewall_disable_JITTWV,1778300435.648000,1778300435.666000,33106,33161,50,6,44,malicious,1
1680,20260508_212033_firewall_disable_JITTWV,1778300435.659000,1778300435.680000,33118,33173,50,6,44,malicious,1
1681,20260508_212033_firewall_disable_JITTWV,1778300435.661000,1778300435.680000,33128,33183,50,6,44,malicious,1
1682,20260508_212033_firewall_disable_JITTWV,1778300435.661000,1778300435.680000,33138,33193,50,6,44,malicious,1
1683,20260508_212033_firewall_disable_JITTWV,1778300435.664000,1778300435.685000,33148,33203,50,6,44,malicious,1
1684,20260508_212033_firewall_disable_JITTWV,1778300435.667000,1778300435.688000,33162,33217,50,7,43,malicious,1
1685,20260508_212033_firewall_disable_JITTWV,1778300435.680000,1778300435.699000,33174,33229,50,6,44,malicious,1
1686,20260508_212033_firewall_disable_JITTWV,1778300435.680000,1778300435.700000,33184,33239,50,6,44,malicious,1
1687,20260508_212033_firewall_disable_JITTWV,1778300435.680000,1778300435.700000,33194,33249,50,6,44,malicious,1
